Date,AAPL,AMD,BAC,BBY,CVX,GE,HD,JNJ,JPM,KO,LLY,MRK,MSFT,PEP,PFE,PG,RRC,UNH,WMT,XOM
2000-08-17,0.781,34.062,14.95,19.592,18.863,187.714,31.804,26.779,25.744,15.76,40.124,30.054,22.275,24.57,18.671,16.839,2.551,9.436,32.91,20.477
2000-08-18,0.759,35.125,15.003,20.405,18.613,186.058,31.843,26.708,25.776,15.925,39.164,29.267,22.1,24.791,18.14,17.042,2.474,9.29,33.486,20.259
2000-08-21,0.766,34.094,15.038,19.661,18.769,187.3,31.533,26.868,25.871,15.793,39.516,29.216,21.983,25.038,18.565,17.092,2.628,9.334,32.252,20.401
2000-08-22,0.784,34.438,15.195,19.99,18.742,186.265,31.727,27.076,26.792,15.314,38.956,29.47,22.178,24.438,18.034,17.346,2.783,9.506,32.334,20.309
2000-08-23,0.824,34.75,15.09,20.785,19.229,191.853,31.843,26.851,27.585,15.525,39.516,29.368,22.022,24.491,18.26,17.397,2.938,9.29,32.334,20.645
2000-08-24,0.852,34.938,14.654,20.941,18.647,195.164,31.262,26.66,27.046,15.298,38.716,29.47,22.139,24.579,18.286,17.025,2.86,9.277,32.54,20.263
2000-08-25,0.862,34.5,14.444,20.647,18.796,196.199,31.301,26.435,26.443,14.786,38.685,29.648,21.983,24.155,18.591,16.974,3.015,9.124,33.239,20.263
2000-08-28,0.881,34.5,14.427,19.869,18.809,198.683,30.991,26.245,26.76,15.05,38.141,29.457,22.197,24.473,18.18,16.974,2.938,9.15,32.581,20.233
2000-08-29,0.898,34.75,14.2,20.042,18.606,198.269,30.822,25.76,26.347,14.869,37.885,28.936,22.081,24.014,18.061,16.906,2.976,9.226,32.54,20.16
2000-08-30,0.903,35.0,14.341,19.644,18.414,190.404,30.008,25.275,27.046,14.324,38.013,29.05,21.789,23.696,17.822,16.788,3.015,9.213,31.882,19.878
2000-08-31,0.925,37.5,15.103,17.327,18.285,194.129,29.814,25.47,28.379,13.899,37.381,28.546,21.73,24.093,18.306,16.725,3.092,9.609,31.347,19.946
2000-09-01,0.963,37.5,14.799,17.707,18.492,193.716,30.124,25.656,28.601,14.324,37.213,28.258,21.847,23.908,18.313,16.602,3.208,9.55,32.087,20.156
2000-09-05,0.948,34.75,15.081,17.655,18.593,191.439,31.093,25.829,29.014,14.869,35.709,27.422,21.828,24.155,17.318,16.906,3.015,9.595,32.746,20.37
2000-09-06,0.887,32.0,15.116,16.877,19.066,195.371,31.403,25.829,28.442,14.341,34.493,26.957,21.614,23.774,16.92,17.16,3.054,9.404,32.91,20.279
2000-09-07,0.941,33.0,15.328,16.912,19.107,195.371,31.326,25.881,29.077,14.258,35.325,27.467,21.808,24.483,17.106,16.94,3.131,9.334,33.568,20.462
2000-09-08,0.894,31.875,15.768,17.292,18.755,198.269,32.838,26.167,29.363,14.407,35.501,27.582,21.575,24.128,17.186,17.16,2.976,9.201,34.309,20.401
2000-09-11,0.887,32.25,15.944,17.828,19.323,197.648,33.652,26.318,29.204,13.994,35.965,27.748,21.419,24.235,17.398,16.957,2.938,9.506,35.79,20.763
2000-09-12,0.877,30.5,16.068,19.143,19.161,195.578,34.66,26.764,26.823,14.126,36.669,27.652,21.205,24.872,17.08,17.059,2.899,9.296,35.543,20.95
2000-09-13,0.88,29.0,16.015,19.471,19.174,195.578,33.962,27.041,25.744,13.906,38.109,27.907,21.244,25.333,17.424,16.906,3.054,9.302,35.5,20.966
2000-09-14,0.863,28.375,15.878,19.264,18.948,195.371,34.427,26.574,25.395,13.509,37.757,27.595,20.485,25.014,17.557,16.581,3.054,9.607,34.594,20.832
2000-09-15,0.838,27.75,15.469,19.385,19.512,187.921,33.652,26.314,24.951,13.459,37.341,27.442,19.98,24.802,17.504,16.906,3.208,9.423,34.265,21.5
2000-09-18,0.921,26.5,15.134,18.849,19.472,190.404,34.156,25.518,23.649,14.072,38.109,27.416,19.61,24.943,17.796,16.805,3.247,9.271,33.688,21.901
2000-09-19,0.91,30.375,15.469,18.589,19.053,188.749,32.877,25.431,23.808,14.006,38.844,27.901,20.232,24.881,17.404,16.636,3.131,9.588,32.864,21.5
2000-09-20,0.927,29.688,15.169,18.589,18.823,187.507,32.877,25.228,23.617,13.31,37.949,27.729,19.999,23.597,17.365,16.72,3.054,9.385,31.958,21.134
2000-09-21,0.86,23.938,14.94,18.641,18.458,186.265,34.117,26.106,22.665,13.128,39.964,28.641,19.98,24.589,18.034,17.008,2.899,9.601,32.947,21.088
2000-09-22,0.792,26.5,15.504,18.641,18.228,189.783,34.699,26.556,23.998,14.006,41.724,29.892,19.688,25.723,18.803,17.278,2.899,9.944,33.276,21.134
2000-09-25,0.812,25.938,15.504,18.192,17.913,192.267,33.885,26.552,23.871,14.188,42.42,29.509,19.065,25.404,18.724,17.076,2.822,9.893,32.288,20.977
2000-09-26,0.781,24.875,15.169,17.24,18.025,192.06,33.109,26.175,23.395,14.552,42.3,28.692,19.513,25.191,18.459,16.704,2.976,9.906,31.217,21.164
2000-09-27,0.743,24.0,14.852,17.638,18.485,196.82,33.962,26.34,23.109,14.734,41.82,29.764,18.871,25.794,18.353,16.704,2.899,9.963,31.711,21.806
2000-09-28,0.812,23.625,15.222,18.209,18.204,195.371,34.117,25.864,23.808,14.684,42.172,29.867,19.085,25.652,18.538,18.107,2.744,10.109,32.0,21.779
2000-09-29,0.391,24.0,14.764,17.604,18.444,191.885,32.838,26.02,23.459,14.602,41.532,30.403,18.773,26.077,19.062,18.124,2.976,10.039,31.711,21.771
2000-10-02,0.368,23.25,14.958,17.292,18.755,194.166,32.605,25.812,24.125,15.098,41.404,30.224,18.404,26.856,18.777,18.411,2.938,10.77,30.476,22.34
2000-10-03,0.339,23.688,15.275,17.24,18.796,196.033,33.381,25.621,23.744,14.916,41.852,30.224,17.606,26.077,18.777,18.614,2.899,10.707,30.188,22.187
2000-10-04,0.359,24.5,14.87,17.102,18.35,195.411,34.466,25.016,23.301,15.165,42.236,30.045,17.256,25.581,18.14,18.969,2.744,10.427,30.393,21.806
2000-10-05,0.335,23.5,15.187,17.085,18.498,198.315,33.342,25.777,22.725,15.661,43.292,30.76,17.237,25.971,18.989,19.747,2.706,10.656,30.352,21.79
2000-10-06,0.337,22.0,14.553,15.65,18.255,197.278,31.675,25.569,21.926,15.479,42.46,31.066,17.295,26.29,18.936,20.0,2.667,10.465,29.982,21.851
2000-10-09,0.33,22.375,14.253,15.356,18.606,194.166,31.558,25.293,21.511,15.314,42.332,30.76,16.867,26.679,18.3,19.713,2.744,10.472,29.735,22.264
2000-10-10,0.317,22.75,13.724,14.422,18.863,192.714,31.442,26.21,20.872,15.413,43.26,31.398,16.984,26.856,18.883,19.595,2.822,10.764,30.558,22.798
2000-10-11,0.298,23.5,13.266,13.419,18.742,187.943,30.357,26.591,20.808,15.512,44.764,31.245,17.353,26.538,18.724,19.882,2.822,10.726,29.858,22.905
2000-10-12,0.304,22.562,12.562,11.742,18.89,180.89,21.633,26.868,19.337,15.165,44.796,31.526,16.925,27.14,18.936,19.916,3.092,10.319,29.076,22.997
2000-10-13,0.335,21.875,13.125,13.073,18.228,189.188,22.525,26.539,20.296,15.148,44.54,31.117,16.731,25.794,18.087,19.645,2.938,10.56,29.652,22.111
2000-10-16,0.326,20.375,12.738,12.727,17.741,191.677,23.378,26.851,20.232,15.529,45.98,31.398,15.68,26.431,18.538,19.459,2.822,11.075,31.176,21.454
2000-10-17,0.305,18.375,12.051,11.482,17.93,184.624,21.789,26.885,19.401,15.347,45.628,31.934,15.7,26.715,19.069,19.831,2.822,10.859,30.311,21.454
2000-10-18,0.305,18.125,11.892,12.243,17.849,184.209,22.641,26.106,18.858,15.413,45.692,31.934,16.108,27.175,18.565,20.3,2.744,10.656,30.805,21.149
2000-10-19,0.287,21.812,12.421,13.436,17.809,184.624,23.96,25.414,19.913,15.131,45.308,31.679,19.26,27.105,18.247,19.841,2.628,10.63,31.505,21.134
2000-10-20,0.296,22.125,12.333,11.102,18.052,173.007,24.464,25.448,19.625,14.519,44.22,33.44,20.291,26.396,18.406,19.807,2.744,10.707,30.682,21.607
2000-10-23,0.309,21.875,12.333,12.139,17.863,165.124,25.161,25.362,19.625,14.651,45.532,34.615,19.338,26.502,19.254,18.907,2.976,10.63,31.176,21.76
2000-10-24,0.286,20.188,12.544,12.381,17.795,177.156,24.347,25.396,20.488,14.867,44.892,34.895,19.143,26.148,18.247,20.011,2.86,10.84,31.876,21.195
2000-10-25,0.281,19.188,12.421,11.914,17.633,175.704,23.805,26.02,20.456,15.347,45.468,35.661,19.065,27.494,19.069,20.368,2.667,10.624,30.27,21.302
2000-10-26,0.281,20.312,12.227,12.295,17.741,173.007,24.153,25.795,20.456,15.545,44.796,35.406,20.057,26.644,19.254,20.368,2.59,10.923,28.623,21.439
2000-10-27,0.282,20.438,12.667,12.589,17.376,173.422,24.425,25.691,21.83,15.612,44.796,35.942,21.069,27.282,18.724,20.912,2.551,11.151,28.499,21.393
2000-10-30,0.293,20.25,13.249,13.281,17.66,179.231,25.394,26.141,22.374,15.86,45.052,36.223,21.497,27.849,18.618,20.895,2.628,11.793,28.828,21.851
2000-10-31,0.297,22.625,13.548,13.886,17.768,181.927,26.673,25.518,23.269,15.992,45.756,36.733,21.439,27.459,18.326,19.417,2.706,11.12,29.899,21.79
2000-11-01,0.311,23.812,13.636,13.765,17.917,180.683,27.333,25.206,23.365,16.125,46.588,36.657,21.672,27.211,18.459,18.754,2.744,10.789,30.764,22.493
2000-11-02,0.339,23.75,13.883,15.044,17.417,178.193,26.518,24.894,23.269,16.092,45.308,36.401,21.886,26.679,18.326,18.465,2.783,10.599,31.917,21.546
2000-11-03,0.338,23.75,13.724,14.871,17.538,176.949,25.588,25.396,22.725,15.711,45.084,35.891,21.244,25.971,18.512,18.55,2.706,10.789,31.217,21.378
2000-11-06,0.325,24.312,14.394,14.664,17.863,180.89,25.627,25.5,23.269,16.025,45.852,36.759,21.633,26.927,18.883,18.618,2.744,11.088,32.288,21.668
2000-11-07,0.323,22.562,14.288,14.941,17.755,182.342,25.665,25.518,22.981,15.91,44.668,35.483,21.944,26.715,19.016,18.601,2.744,11.056,32.247,21.744
2000-11-08,0.304,21.688,13.742,14.491,17.957,181.098,25.588,25.881,22.278,15.943,46.3,37.091,21.614,26.856,19.254,18.873,2.706,11.234,32.123,22.157
2000-11-09,0.306,21.0,14.024,8.871,18.039,181.098,24.076,25.916,22.566,16.506,45.916,36.938,22.061,27.778,18.936,18.89,2.783,11.552,31.052,22.065
2000-11-10,0.289,20.062,13.636,9.113,18.201,178.816,22.486,26.158,21.894,16.39,46.332,37.372,20.972,27.671,18.724,19.468,2.706,11.488,28.787,21.989
2000-11-13,0.294,21.312,13.372,8.906,17.984,170.725,23.184,25.777,21.543,16.174,44.219,36.504,20.68,27.317,17.902,19.638,2.744,11.177,29.858,22.081
2000-11-14,0.307,21.75,12.932,9.182,18.228,175.082,24.309,26.21,21.766,16.042,45.118,37.193,21.419,27.105,18.167,19.689,2.706,11.52,30.888,22.065
2000-11-15,0.302,21.938,11.839,9.061,18.301,174.252,24.58,26.314,20.84,16.241,45.021,37.423,21.808,26.396,18.312,19.943,2.938,11.685,32.288,22.188
2000-11-16,0.288,20.562,11.804,8.698,18.288,174.667,24.309,26.089,20.904,16.406,44.444,36.835,21.458,25.12,18.418,20.13,2.783,11.717,31.794,22.265
2000-11-17,0.281,20.562,11.364,9.251,18.261,172.178,24.076,26.438,20.264,16.274,45.92,36.146,21.497,24.908,18.285,20.589,2.783,11.736,32.0,22.173
2000-11-20,0.287,20.375,11.082,8.992,18.247,166.162,24.115,26.734,19.721,14.982,45.053,36.912,20.913,25.51,18.285,20.368,2.706,11.691,31.547,22.434
2000-11-21,0.286,19.938,11.17,8.836,18.533,168.444,23.727,27.168,19.785,14.635,46.144,37.576,21.088,26.36,18.498,20.13,2.783,11.717,31.052,22.863
2000-11-22,0.281,19.625,10.87,8.767,18.492,161.183,22.797,26.821,19.146,15.777,44.572,37.04,21.244,25.368,18.285,20.504,2.783,11.456,30.229,23.139
2000-11-24,0.293,20.812,11.082,9.269,18.383,163.88,23.262,26.421,20.009,15.628,43.545,36.529,21.769,25.227,17.993,20.011,2.783,11.698,29.776,23.185
2000-11-27,0.284,19.0,11.187,8.94,18.506,163.05,24.037,27.064,20.136,15.777,45.535,37.423,22.003,25.156,19.082,19.807,2.783,11.717,32.494,22.863
2000-11-28,0.274,17.75,11.416,8.508,18.71,165.332,24.567,27.828,19.433,16.009,47.107,37.831,20.855,25.581,19.135,20.028,2.706,11.831,32.288,22.848
2000-11-29,0.267,17.062,11.63,8.248,17.906,164.917,24.838,27.863,19.401,16.502,48.519,38.75,20.252,25.723,19.401,20.538,2.628,12.022,34.182,21.835
2000-11-30,0.25,15.25,11.416,7.124,17.852,164.502,24.334,27.793,18.858,16.635,48.102,37.857,17.859,25.723,18.843,20.351,2.551,11.927,34.388,21.605
2000-12-01,0.259,15.438,11.362,7.609,18.015,169.273,24.178,27.168,19.082,16.519,46.241,37.014,17.626,24.022,18.498,20.096,2.744,11.793,33.729,21.804
2000-12-04,0.253,15.375,11.148,7.972,18.097,171.348,25.304,27.672,19.401,16.668,46.433,37.55,17.567,24.837,18.79,20.487,2.822,11.882,35.459,22.265
2000-12-05,0.258,15.75,11.773,8.473,17.838,179.645,27.322,27.654,21.127,16.32,46.401,36.759,18.637,25.05,18.923,19.892,2.822,12.035,36.406,21.697
2000-12-06,0.217,14.438,10.862,7.972,17.552,179.023,27.982,26.716,20.488,16.17,46.401,36.719,17.645,25.769,18.444,19.604,2.976,11.971,36.118,21.175
2000-12-07,0.217,14.5,11.148,6.346,17.593,177.571,27.904,26.977,20.041,16.569,47.3,37.334,16.536,26.693,18.471,19.994,2.822,11.869,36.242,21.605
2000-12-08,0.229,16.062,11.684,6.173,17.729,183.172,29.34,26.786,20.456,16.17,47.524,36.719,16.945,26.977,18.498,19.366,2.899,12.124,35.871,21.728
2000-12-11,0.231,17.312,12.416,6.796,17.77,183.587,28.021,26.577,21.735,15.49,47.685,37.155,18.073,26.764,18.551,18.771,3.131,12.244,33.853,21.053
2000-12-12,0.233,17.25,12.416,7.124,17.838,175.289,27.943,26.959,21.99,15.407,47.396,37.462,18.17,26.942,18.71,19.553,3.131,12.028,34.182,21.252
2000-12-13,0.228,16.75,12.273,7.176,17.934,175.911,28.059,27.428,22.757,15.357,46.722,37.718,17.82,27.546,19.481,19.689,3.401,12.009,33.153,21.528
2000-12-14,0.219,16.5,12.095,7.384,17.239,170.725,27.244,27.585,21.926,15.141,46.08,37.308,17.275,28.292,19.375,19.977,3.324,11.723,33.647,20.991
2000-12-15,0.213,16.188,11.952,6.917,17.061,165.332,26.041,27.394,22.47,14.211,45.824,37.052,15.311,27.759,19.321,19.4,3.324,11.946,32.864,20.654
2000-12-18,0.216,15.25,12.434,7.159,17.606,169.273,27.4,27.394,23.205,14.576,45.438,36.616,14.883,28.044,19.773,19.74,3.633,12.289,33.317,21.206
2000-12-19,0.212,15.375,12.648,6.952,17.675,166.369,26.468,27.567,22.917,15.075,45.695,37.513,13.949,27.973,20.172,19.875,3.556,11.901,31.629,21.406
2000-12-20,0.218,14.562,12.22,6.813,17.102,157.449,25.537,27.967,22.246,14.942,46.69,38.282,12.918,27.795,19.72,19.723,3.633,11.984,32.287,20.914
2000-12-21,0.213,13.688,13.095,6.675,17.089,158.901,26.623,28.071,23.109,15.772,46.594,37.923,13.521,27.724,18.072,20.249,3.749,12.27,34.143,20.807
2000-12-22,0.228,14.312,13.184,7.228,17.579,162.22,25.847,28.21,23.333,15.639,45.021,37.103,14.455,27.653,18.87,20.045,3.827,12.149,34.637,21.313
2000-12-26,0.223,14.125,13.238,6.796,18.056,163.672,25.265,28.453,23.397,15.938,46.176,38.0,14.591,27.795,19.003,20.232,4.059,12.454,33.4,21.743
2000-12-27,0.225,14.625,13.381,7.401,18.111,160.459,26.546,28.627,23.716,16.087,45.759,38.0,14.455,27.795,19.242,20.793,4.097,12.378,34.679,21.544
2000-12-28,0.225,14.312,13.381,7.903,18.697,161.291,27.089,29.113,24.004,16.22,47.043,38.846,13.871,27.724,19.454,20.997,4.252,12.708,34.926,21.329
2000-12-29,0.226,13.812,13.113,8.179,18.41,159.627,28.37,29.2,23.237,16.187,47.781,38.384,13.501,28.186,19.561,21.319,4.252,12.479,35.05,21.344
2001-01-02,0.226,14.375,13.363,7.747,18.738,145.683,28.292,28.349,22.502,16.154,46.979,38.128,13.501,28.079,19.614,21.336,4.136,11.984,35.545,21.881
2001-01-03,0.249,16.25,14.274,9.545,18.015,159.21,31.94,27.446,26.079,15.739,44.315,36.54,14.921,26.444,18.524,20.283,3.827,11.628,38.555,20.93
2001-01-04,0.259,16.688,14.721,10.635,17.634,160.043,32.096,26.855,26.788,15.29,41.652,34.848,15.077,25.236,17.78,19.655,3.711,10.815,37.07,20.347
2001-01-05,0.249,16.0,13.72,11.05,17.77,157.545,30.892,27.203,25.21,15.324,41.427,34.157,15.291,25.769,18.019,20.368,4.097,10.967,35.586,20.439
2001-01-08,0.251,16.188,13.792,10.393,17.729,151.718,29.612,27.168,25.371,15.573,41.459,34.233,15.233,26.195,17.807,20.81,4.059,10.929,35.586,20.347
2001-01-09,0.261,16.75,13.435,11.136,17.497,148.596,28.486,27.359,25.081,15.772,43.385,34.438,16.128,26.586,18.391,20.283,4.097,11.043,34.802,20.132
2001-01-10,0.251,17.125,13.881,11.154,17.47,148.804,29.457,26.647,26.24,15.705,42.807,34.105,16.458,26.16,17.993,20.062,4.252,11.488,34.101,19.886
2001-01-11,0.273,18.188,14.131,11.465,17.756,155.048,30.466,25.691,27.882,15.241,41.909,33.465,17.12,26.195,17.435,19.774,4.213,11.259,34.266,20.071
2001-01-12,0.261,17.812,14.024,11.69,17.647,152.134,30.504,26.282,27.464,15.041,41.074,33.388,16.653,25.982,17.621,19.111,4.02,11.018,34.926,20.331
2001-01-16,0.26,17.125,14.56,11.932,17.661,157.753,30.349,26.178,27.399,15.141,42.743,34.157,16.361,26.124,17.727,19.553,4.213,10.916,36.081,20.086
2001-01-17,0.255,18.5,14.167,12.416,17.497,155.464,28.797,25.483,27.303,15.39,41.877,33.311,16.478,25.804,17.328,19.17,3.981,10.713,35.586,19.702
2001-01-18,0.284,22.688,13.988,12.174,17.32,158.586,27.477,26.126,26.498,15.174,41.973,33.977,17.275,25.591,17.488,19.341,3.943,10.624,35.009,19.426
2001-01-19,0.296,22.0,14.06,11.759,17.293,156.505,25.459,26.16,26.047,14.825,41.459,33.798,18.987,24.916,17.594,19.102,3.827,10.484,33.524,19.503
2001-01-22,0.292,21.438,14.399,12.105,17.361,152.342,27.167,26.213,26.208,14.792,41.973,33.747,18.715,24.916,17.913,18.88,3.943,11.247,34.679,19.702
2001-01-23,0.311,22.312,14.399,12.952,17.348,155.464,27.788,25.761,26.627,15.108,42.679,32.619,18.851,24.56,18.232,18.965,3.827,11.895,35.215,20.086
2001-01-24,0.311,22.688,14.596,12.9,17.416,154.215,27.982,25.17,27.432,15.423,42.486,32.363,19.59,24.312,18.258,19.102,3.865,12.136,35.297,20.04
2001-01-25,0.303,21.938,14.721,13.056,18.138,152.967,28.564,25.5,27.335,15.573,42.647,33.567,19.24,24.88,18.896,19.102,4.059,12.301,35.627,20.255
2001-01-26,0.297,21.375,15.203,13.142,18.015,148.596,27.788,25.552,27.915,15.39,42.358,33.721,19.921,25.058,18.843,18.914,4.02,12.162,35.38,19.886
2001-01-29,0.329,23.0,15.441,13.709,17.77,147.78,28.253,25.459,28.395,15.173,41.639,32.926,20.077,24.823,18.413,18.259,3.958,11.948,35.759,19.69
2001-01-30,0.33,24.02,15.856,13.538,17.848,154.007,28.564,25.459,28.838,15.383,40.977,33.208,19.727,25.318,18.829,19.42,3.773,11.606,35.475,20.127
2001-01-31,0.328,24.6,15.384,13.779,18.158,153.108,29.93,25.884,28.328,15.407,40.458,33.692,19.007,25.062,19.199,19.622,3.661,11.47,37.474,20.66
2001-02-01,0.321,25.71,15.23,13.303,18.156,153.941,30.209,26.09,28.771,15.258,41.151,34.635,19.415,24.835,19.225,20.198,3.711,11.537,36.749,20.498
2001-02-02,0.313,23.89,15.321,12.088,17.971,154.107,29.117,26.431,28.148,15.337,42.05,34.426,18.929,25.586,19.093,20.146,3.828,12.423,36.129,20.375
2001-02-05,0.306,24.0,15.224,12.063,18.003,159.335,28.943,26.106,28.127,15.725,41.023,34.635,19.279,25.574,19.454,20.307,3.723,12.69,35.522,20.819
2001-02-06,0.321,24.05,14.566,12.226,18.466,158.503,28.347,25.964,26.932,15.784,39.791,34.586,19.474,25.739,19.497,20.244,3.723,12.383,35.099,20.706
2001-02-07,0.315,23.57,14.149,12.243,18.173,156.338,28.427,26.376,26.958,15.938,40.535,33.557,20.135,26.723,18.923,20.537,3.859,12.58,36.063,20.82
2001-02-08,0.315,24.0,13.935,11.205,18.372,156.971,27.316,26.301,26.623,16.1,41.583,34.016,19.376,26.643,19.029,20.457,4.02,12.383,34.506,20.854
2001-02-09,0.29,24.37,14.149,10.749,18.727,152.043,27.589,26.398,26.762,15.975,41.459,33.914,18.404,26.274,19.152,20.482,4.181,11.905,33.252,21.19
2001-02-12,0.299,24.0,14.309,11.067,18.867,158.203,28.396,27.265,27.071,16.156,41.28,34.02,18.287,26.7,19.612,20.512,4.125,12.021,35.264,21.165
2001-02-13,0.29,24.01,14.361,11.208,18.751,157.038,28.756,26.932,26.345,15.927,41.213,33.106,18.112,26.814,19.148,20.362,4.175,11.913,35.693,20.926
2001-02-14,0.296,24.95,14.521,11.178,18.861,154.041,28.39,26.584,26.37,15.805,39.713,32.647,18.17,26.558,19.268,20.127,4.144,11.59,34.967,20.714
2001-02-15,0.304,26.23,14.546,11.454,18.762,159.768,27.701,26.269,26.329,15.505,38.771,32.02,18.306,26.643,18.863,20.173,4.175,11.437,34.308,20.361
2001-02-16,0.288,24.71,14.692,11.07,19.015,156.505,26.701,26.361,26.783,15.768,37.611,31.687,17.84,26.911,19.293,20.441,4.218,11.572,34.545,20.736
2001-02-20,0.278,22.57,14.041,11.38,19.004,158.802,27.378,26.779,25.732,15.531,37.962,31.938,17.392,27.582,19.127,20.679,4.144,11.508,35.231,20.682
2001-02-21,0.286,23.0,13.649,10.76,18.879,157.504,25.428,27.025,24.392,14.588,38.003,32.27,17.509,26.871,19.101,20.976,3.927,11.484,33.127,20.613
2001-02-22,0.286,21.0,13.792,10.793,18.912,156.838,24.838,26.916,24.882,14.076,38.25,31.856,17.178,26.473,19.221,20.785,3.803,11.195,32.79,20.783
2001-02-23,0.286,22.1,14.046,10.79,18.556,153.774,24.844,26.629,24.238,13.813,39.131,31.601,17.665,26.376,19.106,20.493,3.711,11.047,33.173,20.608
2001-02-26,0.296,22.83,14.572,11.892,18.578,159.768,27.167,26.701,25.01,13.938,39.873,32.524,18.54,26.319,19.289,19.422,3.711,11.425,33.694,20.682
2001-02-27,0.294,21.98,14.701,11.723,18.828,159.835,27.695,26.757,24.521,13.813,40.187,32.762,18.482,26.194,19.272,19.31,3.742,11.673,33.641,20.312
2001-02-28,0.277,21.5,14.652,11.333,18.819,154.84,26.391,27.142,24.037,14.086,40.94,32.88,18.365,26.205,19.182,19.256,3.711,12.043,33.047,20.003
2001-03-01,0.285,20.95,14.259,10.763,19.078,152.875,25.77,27.63,23.753,13.999,40.692,32.696,18.477,26.052,18.799,18.75,3.655,11.994,31.893,20.089
2001-03-02,0.292,21.74,14.175,11.095,19.432,148.413,25.801,27.65,23.594,13.959,40.873,32.86,17.645,25.506,18.59,19.023,3.624,12.36,32.276,20.536
2001-03-05,0.309,23.13,14.184,11.067,19.856,150.652,25.726,27.463,24.088,13.335,40.94,32.606,17.878,25.944,18.684,19.163,3.834,12.2,31.913,20.694
2001-03-06,0.326,24.75,14.525,11.551,19.872,151.788,25.708,26.994,24.706,13.228,40.167,31.753,18.501,26.052,18.372,18.86,3.766,12.304,32.691,20.632
2001-03-07,0.323,25.1,15.244,11.482,20.076,153.66,27.162,26.436,25.886,13.396,39.554,30.637,18.89,26.251,17.882,18.715,3.915,12.301,33.45,20.783
2001-03-08,0.316,26.0,15.524,12.841,20.421,153.292,27.796,27.293,25.881,13.653,39.878,30.798,18.443,26.753,17.903,19.392,3.995,12.505,34.077,21.188
2001-03-09,0.307,23.3,15.172,13.004,20.383,146.408,27.672,26.966,25.216,13.68,40.703,31.168,17.645,26.468,18.095,18.884,3.946,12.401,33.503,21.222
2001-03-12,0.283,22.73,14.918,12.641,20.236,132.339,26.143,26.478,23.434,13.308,40.445,30.534,16.167,25.983,17.2,18.641,3.742,12.131,31.873,20.672
2001-03-13,0.297,23.78,15.678,12.348,19.909,141.462,26.54,26.255,24.418,12.996,40.342,30.032,16.867,25.584,17.008,18.611,3.68,11.976,32.196,20.558
2001-03-14,0.31,23.94,14.955,12.038,19.669,137.118,25.869,26.004,22.538,12.708,39.641,29.62,16.809,25.253,16.625,18.19,3.562,11.813,31.141,20.395
2001-03-15,0.299,23.56,15.1,12.11,19.487,137.285,26.851,26.032,23.316,12.703,39.023,30.493,16.711,25.116,16.433,17.737,3.494,11.775,31.57,20.472
2001-03-16,0.298,23.4,14.854,11.335,19.223,135.681,26.267,25.653,22.965,12.969,38.353,29.422,16.984,24.523,15.93,17.671,3.469,11.35,30.963,20.163
2001-03-19,0.312,23.73,15.308,12.174,19.566,137.352,26.416,25.642,23.259,12.903,39.157,29.678,16.906,24.346,16.028,17.999,3.513,11.539,31.26,20.055
2001-03-20,0.299,22.43,14.822,11.51,19.911,133.843,26.074,25.321,21.94,12.644,39.415,28.928,16.4,23.742,15.866,17.999,3.606,11.539,31.589,19.907
